User_ID,Age,Gender,Sleep_Duration,Stress_Level,Diet_Type,Daily_Screen_Time,Exercise_Frequency,Caffeine_Intake,Reaction_Time,Memory_Test_Score,Cognitive_Score,AI_Predicted_Score
U302,53,Female,5.9,8,Non-Vegetarian,6.6,Medium,105,201.25,87,98.76,100.0
U303,22,Female,8.7,6,Non-Vegetarian,2.0,Medium,433,417.64,98,78.13,73.88
U304,22,Male,5.2,2,Non-Vegetarian,11.1,Medium,43,345.68,47,59.78,63.32
U305,44,Female,9.0,4,Vegan,6.6,Medium,31,420.76,47,57.85,60.09
U306,46,Male,6.7,8,Vegetarian,10.1,High,113,299.75,74,77.03,73.17
U307,44,Male,6.6,9,Non-Vegetarian,1.2,Low,392,265.0,48,60.39,61.33
U308,49,Female,9.5,7,Non-Vegetarian,5.9,Medium,48,234.06,85,100.0,100.0
U309,42,Male,5.5,3,Vegetarian,11.7,Medium,399,439.11,87,54.78,51.65
U310,59,Female,8.7,9,Non-Vegetarian,9.7,High,25,596.32,98,43.96,45.65
U311,51,Female,9.8,2,Vegetarian,3.1,Low,294,212.16,63,96.21,96.5
U312,32,Female,9.7,10,Vegan,1.7,Medium,392,505.56,58,38.75,40.87
U313,58,Male,8.5,4,Vegetarian,6.7,Medium,124,471.46,89,67.39,65.49
U314,51,Male,5.6,3,Vegetarian,7.3,Medium,284,571.48,65,30.82,27.91
U315,52,Male,9.4,7,Vegetarian,3.9,Low,499,495.87,47,24.82,28.47
U316,37,Female,6.5,10,Vegan,10.8,Medium,110,341.6,53,49.17,53.8
U317,41,Female,6.3,10,Vegetarian,1.0,Medium,300,569.73,84,37.15,36.43
U318,51,Female,6.3,5,Vegetarian,11.8,Low,198,222.54,75,76.35,72.59
U319,51,Male,4.4,7,Vegetarian,11.2,Medium,441,466.57,54,23.42,27.02
U320,44,Female,6.1,3,Non-Vegetarian,6.0,Low,143,331.8,63,65.54,61.35
U321,38,Male,9.5,2,Vegetarian,4.1,Low,85,417.83,97,81.01,77.15
U322,50,Female,5.6,5,Non-Vegetarian,6.5,High,228,206.15,40,82.53,78.21
U323,56,Female,5.8,5,Non-Vegetarian,1.9,High,265,387.41,90,83.88,81.29
U324,57,Female,8.7,4,Non-Vegetarian,2.8,Medium,374,416.62,49,57.78,62.7
U325,53,Female,4.4,2,Non-Vegetarian,9.1,High,492,360.18,95,78.78,81.11
U326,42,Female,8.9,6,Non-Vegetarian,4.7,Low,404,367.39,60,54.44,51.24
U327,24,Female,9.1,8,Vegetarian,11.6,Medium,202,408.05,71,53.25,50.2
U328,27,Female,4.9,3,Non-Vegetarian,2.0,Low,430,580.63,99,39.93,43.71
U329,27,Female,5.4,4,Vegetarian,2.6,Medium,14,312.17,56,79.59,82.35
U330,55,Male,8.3,7,Non-Vegetarian,3.2,Medium,83,495.74,60,48.52,52.66
U331,41,Male,6.8,2,Vegetarian,5.8,Low,253,316.23,99,87.63,87.58
U332,27,Female,5.9,1,Vegetarian,9.0,Medium,258,322.6,75,79.87,78.99
U333,43,Female,6.4,5,Vegetarian,11.6,Medium,100,567.55,51,19.31,15.16
U334,47,Male,8.7,9,Non-Vegetarian,1.7,High,466,597.39,73,34.47,34.9
U335,44,Male,4.7,4,Non-Vegetarian,10.1,Medium,495,520.03,55,22.18,22.85
U336,36,Male,8.7,6,Vegetarian,9.0,Low,139,409.61,83,57.35,57.16
U337,18,Male,5.6,3,Non-Vegetarian,8.1,Low,232,516.19,72,33.38,34.58
U338,50,Female,8.6,2,Vegan,9.3,High,297,267.64,96,100.0,100.0
U339,28,Female,9.7,9,Vegetarian,2.3,High,8,330.22,95,100.0,95.38
U340,51,Male,9.6,9,Non-Vegetarian,11.9,Medium,488,470.39,71,35.69,37.97
U341,55,Male,9.9,2,Non-Vegetarian,6.6,High,161,461.28,74,72.8,72.97
U342,33,Male,5.3,3,Non-Vegetarian,9.4,Medium,193,425.93,42,41.65,41.38
U343,18,Female,9.8,6,Non-Vegetarian,7.8,Low,173,273.08,67,75.43,70.63
U344,58,Female,5.2,4,Non-Vegetarian,5.9,Medium,276,415.65,43,45.26,46.85
U345,45,Male,4.3,3,Vegan,7.7,Medium,93,433.54,73,58.43,58.91
U346,32,Female,5.0,10,Non-Vegetarian,8.8,Medium,351,233.18,52,61.92,61.52
U347,33,Male,4.1,4,Non-Vegetarian,6.5,Medium,6,337.09,90,84.15,82.81
U348,49,Male,4.0,2,Vegetarian,5.0,Medium,439,297.76,49,67.59,67.9
U349,56,Female,7.6,1,Non-Vegetarian,7.8,Low,9,514.73,79,50.03,52.94
U350,18,Female,4.3,6,Vegetarian,3.0,Low,41,588.83,96,36.14,35.5
U351,26,Male,5.8,2,Vegetarian,9.5,Medium,456,276.25,99,92.69,87.86
U352,46,Female,6.7,8,Vegetarian,6.0,Medium,246,221.69,71,87.03,86.56
U353,42,Male,5.3,2,Non-Vegetarian,1.9,Medium,63,421.28,76,75.28,75.47
U354,28,Male,9.7,4,Non-Vegetarian,2.6,Low,120,223.88,72,98.79,95.9
U355,59,Male,5.8,6,Vegetarian,2.0,High,83,312.23,87,96.4,99.71
U356,28,Female,4.1,10,Non-Vegetarian,6.9,Low,389,364.11,58,33.38,32.11
U357,23,Female,6.4,7,Vegan,1.9,Medium,45,311.61,66,81.11,82.79
U358,51,Male,4.7,3,Vegetarian,3.8,High,351,234.62,82,100.0,100.0
U359,31,Male,9.1,2,Vegan,9.1,Medium,381,364.44,85,79.69,78.19
U360,25,Female,7.2,10,Non-Vegetarian,10.9,Low,156,274.0,62,55.26,58.07
U361,42,Female,4.5,5,Non-Vegetarian,8.4,Medium,185,258.05,55,72.19,77.1
U362,21,Male,6.2,7,Vegetarian,1.9,Low,270,353.2,75,63.78,59.66
U363,48,Female,6.2,2,Vegetarian,11.2,Medium,80,247.57,43,75.24,75.67
U364,38,Female,8.6,1,Vegetarian,12.0,Medium,0,337.07,96,94.02,91.96
U365,49,Male,9.8,2,Non-Vegetarian,7.1,Medium,241,296.56,71,91.2,95.97
U366,31,Male,5.9,9,Vegan,1.9,High,297,485.76,86,57.05,61.47
U367,45,Female,5.3,2,Vegetarian,8.0,Medium,73,412.22,52,55.44,54.78
U368,42,Male,8.5,5,Non-Vegetarian,7.0,Medium,394,287.07,94,92.78,96.37
U369,45,Female,7.1,1,Non-Vegetarian,2.9,High,358,504.81,64,58.56,55.15
U370,32,Male,8.4,3,Vegetarian,9.6,High,76,214.65,99,100.0,99.71
U371,39,Female,4.3,5,Non-Vegetarian,10.1,Medium,304,391.62,63,48.6,52.62
U372,23,Male,10.0,1,Vegetarian,8.9,Low,413,377.12,63,60.04,56.4
U373,19,Female,6.9,9,Non-Vegetarian,7.4,Low,453,584.71,49,0.0,0.0
U374,23,Female,9.0,7,Non-Vegetarian,11.9,Medium,409,228.19,88,88.94,86.73
U375,40,Male,5.1,9,Vegetarian,4.3,Low,394,442.58,60,29.11,26.71
U376,43,Female,4.9,3,Non-Vegetarian,3.2,Low,10,246.56,67,86.21,88.37
U377,28,Male,6.2,10,Non-Vegetarian,6.1,High,364,292.63,54,64.2,63.12
U378,18,Male,5.5,8,Vegan,5.7,Medium,338,243.23,64,76.15,75.23
U379,45,Female,5.0,3,Vegetarian,10.1,Low,336,577.57,97,29.37,24.73
U380,39,Female,4.6,1,Non-Vegetarian,11.6,Medium,401,526.36,52,25.05,21.43
U381,58,Male,4.6,5,Vegan,9.8,High,483,216.03,58,77.84,80.43
U382,30,Male,5.0,9,Vegetarian,9.7,Medium,410,544.44,99,33.01,28.42
U383,58,Male,4.6,2,Vegetarian,6.6,Low,359,308.26,57,60.24,64.53
U384,53,Male,7.3,6,Non-Vegetarian,9.1,Low,137,280.15,79,74.02,73.67
U385,39,Male,9.1,8,Vegetarian,8.8,Low,158,296.91,56,59.35,56.0
U386,21,Female,9.1,3,Non-Vegetarian,3.7,Low,240,582.01,72,35.85,38.31
U387,58,Male,9.7,8,Non-Vegetarian,7.3,Low,456,501.12,49,19.31,18.52
U388,35,Male,6.5,6,Non-Vegetarian,6.8,Medium,313,245.0,72,84.71,87.21
U389,55,Female,8.9,9,Non-Vegetarian,11.4,Low,269,496.13,70,24.63,27.64
U390,34,Female,8.3,6,Non-Vegetarian,3.9,Low,314,219.04,82,91.96,91.06
U391,42,Female,9.5,8,Non-Vegetarian,10.9,High,209,316.48,68,73.72,70.98
U392,34,Female,7.7,7,Non-Vegetarian,11.1,Low,435,508.23,97,34.85,39.26
U393,46,Female,5.2,1,Vegetarian,7.8,Medium,412,491.84,42,32.49,30.58
U394,25,Male,8.9,2,Non-Vegetarian,9.7,Medium,423,481.58,45,38.03,41.81
U395,46,Male,5.2,10,Non-Vegetarian,9.4,Low,238,568.66,78,10.76,15.24
U396,32,Female,6.6,5,Non-Vegetarian,8.4,Medium,311,424.21,41,39.18,43.29
U397,58,Female,8.3,5,Vegetarian,4.6,Low,224,416.57,97,69.29,67.39
U398,50,Female,9.3,1,Vegetarian,5.1,High,270,445.1,45,61.87,58.94
U399,27,Female,5.7,3,Non-Vegetarian,6.9,Medium,488,591.84,83,33.15,37.08
U400,54,Female,4.9,2,Non-Vegetarian,10.9,Low,408,551.22,78,23.42,23.74
U401,28,Female,7.7,3,Vegetarian,5.8,Medium,269,588.91,83,43.67,48.13
U402,52,Female,6.3,5,Non-Vegetarian,2.0,Medium,237,232.34,70,96.14,96.94
U403,51,Male,7.9,10,Vegetarian,2.2,Medium,178,400.36,79,66.71,63.2
U404,49,Female,9.1,6,Vegetarian,3.9,High,325,444.94,78,68.69,72.33
U405,39,Female,7.0,4,Non-Vegetarian,6.3,Medium,222,432.15,81,65.59,69.73
U406,21,Female,4.5,1,Non-Vegetarian,10.6,Medium,142,216.99,66,90.1,85.87
U407,19,Male,9.6,3,Vegetarian,9.6,Low,373,389.89,96,69.36,71.01
U408,50,Female,5.8,8,Non-Vegetarian,2.3,Low,200,292.03,58,63.48,64.26
U409,26,Male,9.8,7,Vegetarian,2.0,Medium,107,247.0,42,85.29,88.4
U410,52,Male,9.1,6,Non-Vegetarian,9.8,Medium,429,595.48,84,30.67,32.76
U411,55,Female,5.9,1,Non-Vegetarian,11.5,Medium,463,404.46,91,66.38,64.76
U412,48,Male,6.5,6,Non-Vegetarian,1.2,Medium,106,518.38,43,37.18,37.06
U413,31,Male,4.5,7,Vegetarian,10.1,Medium,369,281.21,56,58.6,54.46
U414,48,Female,8.7,3,Non-Vegetarian,9.9,Medium,367,435.43,41,42.14,43.88
U415,50,Female,5.9,1,Non-Vegetarian,10.2,High,398,408.98,70,63.38,62.34
U416,33,Male,5.0,9,Vegetarian,1.5,Low,271,489.49,85,40.25,36.73
U417,37,Male,8.9,6,Non-Vegetarian,1.0,Low,160,576.23,56,28.06,24.8
U418,31,Female,9.1,8,Vegetarian,4.5,High,170,576.67,89,50.44,48.86
U419,52,Female,6.2,7,Non-Vegetarian,6.6,Medium,419,208.14,64,82.43,78.67
U420,50,Female,5.5,10,Non-Vegetarian,3.9,Low,59,217.55,45,65.21,69.58
U421,46,Female,7.9,1,Non-Vegetarian,6.3,Low,8,482.82,65,51.22,48.03
U422,25,Female,5.8,7,Non-Vegetarian,10.6,Medium,359,472.65,97,49.24,50.3
U423,51,Female,7.1,2,Vegetarian,9.1,Medium,124,208.64,96,100.0,95.25
U424,31,Female,7.9,10,Non-Vegetarian,8.6,Medium,129,595.02,45,8.65,7.86
U425,31,Female,7.7,1,Vegetarian,11.3,High,454,565.71,44,25.08,22.4
U426,32,Female,8.2,1,Non-Vegetarian,9.1,High,155,241.93,56,95.33,95.31
U427,59,Female,6.2,9,Non-Vegetarian,6.7,Medium,165,333.83,81,70.91,73.01
U428,37,Female,7.2,5,Non-Vegetarian,8.8,Medium,199,248.62,80,90.78,90.73
U429,45,Male,4.9,2,Non-Vegetarian,8.5,Low,375,506.84,68,30.08,34.67
U430,21,Female,5.0,9,Vegetarian,6.3,Medium,499,233.1,75,76.22,76.99
U431,24,Male,7.5,3,Non-Vegetarian,6.2,Low,136,215.84,88,100.0,95.41
U432,19,Female,5.7,5,Vegan,7.9,High,247,265.58,98,99.35,95.42
U433,26,Male,4.0,10,Non-Vegetarian,9.0,Low,248,291.45,92,61.97,66.47
U434,40,Female,8.8,3,Vegan,9.1,Medium,240,345.04,95,88.14,90.14
U435,53,Female,4.9,5,Vegetarian,11.7,Low,347,504.4,47,9.74,11.66
U436,29,Female,7.3,10,Non-Vegetarian,5.6,Medium,303,462.42,79,47.57,50.17
U437,40,Male,6.7,8,Vegetarian,1.0,Medium,246,420.31,99,75.43,79.85
U438,48,Male,5.1,3,Non-Vegetarian,10.5,Medium,48,329.28,43,59.11,59.74
U439,59,Male,7.1,7,Vegetarian,5.8,High,225,420.24,43,48.46,44.96
U440,28,Female,8.2,4,Non-Vegetarian,4.4,Medium,327,584.98,95,50.26,52.78
U441,18,Male,5.7,8,Non-Vegetarian,5.7,Low,317,354.57,69,50.92,46.13
U442,30,Male,8.4,5,Non-Vegetarian,3.4,Low,432,323.35,80,74.17,76.05
U443,56,Male,9.1,5,Vegan,11.0,Low,46,365.54,45,47.36,51.16
U444,46,Female,7.2,5,Non-Vegetarian,8.7,Medium,224,544.09,86,44.19,44.75
U445,23,Male,4.4,5,Vegetarian,3.6,Medium,203,336.95,73,74.68,74.98
U446,48,Female,4.1,10,Non-Vegetarian,10.0,High,103,483.78,89,45.01,42.16
U447,26,Female,5.3,6,Non-Vegetarian,9.3,Medium,48,212.37,77,91.79,90.68
U448,35,Female,9.9,5,Non-Vegetarian,11.5,Medium,208,466.4,57,44.16,44.07
U449,20,Male,7.4,2,Non-Vegetarian,9.8,Low,78,299.84,44,61.57,62.32
U450,49,Male,8.0,4,Non-Vegetarian,8.9,Medium,160,587.59,87,42.02,46.62
U451,20,Male,7.9,7,Vegetarian,7.9,Medium,121,301.97,93,88.7,86.44
U452,47,Female,6.1,2,Non-Vegetarian,8.0,High,391,525.95,85,53.22,50.52
U453,23,Male,4.8,10,Non-Vegetarian,10.6,High,458,248.02,58,62.2,60.78
U454,44,Male,7.9,9,Vegan,7.6,Low,325,351.53,76,54.31,51.64
U455,19,Female,9.2,5,Non-Vegetarian,3.8,Low,372,387.94,43,47.1,51.91
U456,37,Male,7.0,10,Non-Vegetarian,11.2,Low,134,445.06,76,33.34,37.64
U457,34,Female,7.2,2,Vegan,11.4,Low,426,409.75,62,42.49,45.23
U458,50,Male,8.7,4,Non-Vegetarian,5.2,Low,322,220.48,47,76.91,74.79
U459,34,Female,8.5,8,Non-Vegetarian,7.0,Medium,34,419.98,92,70.82,67.36
U460,54,Female,7.4,5,Vegetarian,10.0,Medium,201,366.16,71,65.25,67.17
U461,46,Male,4.3,6,Non-Vegetarian,5.1,Medium,242,413.05,88,64.27,59.53
U462,26,Male,7.3,9,Vegan,2.7,Medium,94,221.43,91,100.0,100.0
U463,21,Female,6.9,3,Non-Vegetarian,8.5,Low,267,249.99,63,74.54,70.08
U464,57,Male,4.9,2,Non-Vegetarian,4.0,Low,267,434.64,65,49.52,45.72
U465,30,Female,9.6,6,Vegetarian,7.3,Low,332,515.86,88,42.63,43.25
U466,23,Male,6.9,8,Vegetarian,8.8,Medium,33,547.32,47,21.22,22.61
U467,26,Female,5.7,2,Non-Vegetarian,11.4,Low,299,490.92,69,32.0,36.41
U468,43,Male,6.7,2,Non-Vegetarian,11.3,High,262,515.69,43,32.76,31.31
U469,56,Male,7.8,9,Vegan,7.9,Medium,117,229.05,51,75.73,76.58
U470,58,Female,6.5,9,Non-Vegetarian,10.3,Medium,399,473.26,63,29.19,33.24
U471,59,Female,8.0,8,Vegetarian,10.9,Low,458,452.61,75,31.55,34.92
U472,31,Female,7.8,6,Non-Vegetarian,3.9,Medium,117,549.47,95,56.33,53.01
U473,51,Male,6.4,3,Vegan,11.0,Medium,250,406.13,86,65.61,68.72
U474,21,Male,4.8,9,Vegetarian,5.0,High,499,550.29,68,26.41,24.78
U475,38,Male,5.8,5,Vegetarian,7.4,Medium,476,477.2,84,48.45,53.42
U476,48,Male,7.7,6,Vegetarian,10.2,Low,148,568.08,68,19.46,18.53
U477,38,Male,6.5,8,Non-Vegetarian,1.6,Low,182,397.2,47,43.26,46.86
U478,46,Male,6.3,7,Non-Vegetarian,8.1,Low,228,341.82,52,45.92,41.18
U479,41,Female,8.7,3,Vegan,9.3,Medium,397,579.24,70,32.97,30.26
U480,33,Male,5.9,2,Vegetarian,9.5,Medium,72,266.56,76,90.68,90.01
U481,26,Female,9.2,8,Vegetarian,6.5,Low,305,358.61,66,54.78,55.14
U482,38,Male,8.3,9,Vegetarian,6.9,Low,382,478.12,74,32.92,31.79
U483,19,Male,5.3,5,Non-Vegetarian,8.6,Low,356,481.07,83,36.9,36.43
U484,19,Female,6.4,1,Non-Vegetarian,7.5,Medium,3,206.37,67,100.0,100.0
U485,54,Female,4.1,7,Vegan,7.1,Low,12,409.41,67,43.58,47.39
U486,54,Female,7.1,7,Non-Vegetarian,2.0,Low,13,263.64,81,88.5,91.09
U487,22,Male,9.2,10,Non-Vegetarian,7.7,Low,65,380.64,91,62.61,63.43
U488,23,Female,5.6,9,Vegetarian,6.0,Low,51,533.48,43,10.77,12.33
U489,25,Male,4.3,10,Non-Vegetarian,8.1,Medium,443,215.07,72,72.74,77.16
U490,49,Female,7.4,6,Vegan,11.1,Low,134,532.87,82,30.66,29.36
U491,54,Male,4.7,3,Vegan,7.3,Medium,175,534.24,51,30.41,30.12
U492,30,Male,7.0,2,Vegetarian,9.4,Medium,97,224.91,53,87.98,87.76
U493,20,Male,6.1,3,Non-Vegetarian,10.1,Medium,211,504.4,83,49.26,46.29
U494,26,Female,4.7,1,Non-Vegetarian,6.2,High,292,562.67,91,53.98,49.77
U495,21,Female,7.5,3,Vegetarian,7.0,High,71,392.63,90,86.64,84.53
U496,45,Male,5.5,4,Non-Vegetarian,10.1,Low,198,206.94,91,89.9,85.23
U497,57,Male,8.8,3,Vegetarian,3.1,Low,207,585.01,79,39.81,39.6
U498,33,Female,4.1,8,Vegetarian,7.0,Low,498,261.5,41,43.66,43.98
U499,28,Male,6.3,2,Non-Vegetarian,4.2,Low,372,372.08,74,64.85,68.69
U500,36,Female,6.1,4,Non-Vegetarian,6.7,Medium,354,298.03,99,91.9,89.06
U501,59,Male,7.8,10,Vegetarian,6.3,High,204,323.61,52,64.13,64.07
U502,39,Male,4.4,7,Non-Vegetarian,9.9,Medium,110,227.51,61,75.33,72.28
U503,56,Male,6.5,3,Non-Vegetarian,6.6,Medium,238,488.04,97,64.5,62.53
U504,29,Female,7.0,4,Vegetarian,1.5,High,105,524.23,44,46.28,44.95
U505,47,Male,8.4,2,Non-Vegetarian,2.4,Medium,211,553.79,50,42.68,39.99
U506,57,Male,6.2,3,Vegan,8.2,Low,76,313.57,56,63.32,68.06
U507,59,Male,5.1,7,Non-Vegetarian,6.5,Low,331,296.09,67,58.98,59.7
U508,22,Male,7.7,5,Vegan,8.5,High,298,405.85,96,77.05,72.15
U509,54,Female,8.9,9,Non-Vegetarian,2.0,Medium,15,403.7,68,68.22,67.49
U510,49,Male,5.6,7,Non-Vegetarian,1.6,Low,388,514.85,76,34.23,30.91
U511,51,Female,5.1,3,Non-Vegetarian,8.4,Low,371,272.83,66,66.71,68.83
U512,29,Male,6.0,2,Vegan,10.9,Medium,208,570.75,50,22.36,24.94
U513,19,Female,7.7,3,Vegan,7.1,Low,345,375.17,85,66.82,63.35
U514,24,Male,4.6,5,Vegetarian,7.9,Medium,132,247.0,86,91.54,88.69
U515,49,Male,9.0,3,Non-Vegetarian,9.1,Medium,294,475.92,66,51.15,54.81
U516,57,Male,7.5,5,Non-Vegetarian,11.5,Medium,1,296.85,58,72.26,77.12
U517,52,Male,9.6,8,Non-Vegetarian,11.6,High,167,432.54,73,56.87,52.04
U518,23,Female,7.8,10,Vegetarian,10.5,Medium,498,251.64,66,65.95,67.41
U519,39,Female,4.9,3,Vegetarian,10.2,Low,62,536.17,61,23.4,25.55
U520,42,Male,5.9,6,Non-Vegetarian,7.1,Low,276,215.02,98,91.79,96.67
U521,30,Female,6.4,1,Non-Vegetarian,10.2,Medium,370,318.54,86,83.01,85.24
U522,40,Male,4.8,9,Non-Vegetarian,10.6,Low,289,374.56,85,44.99,47.05
U523,26,Male,5.2,7,Vegan,9.5,Medium,5,451.96,93,58.22,55.01
U524,59,Female,6.3,7,Non-Vegetarian,9.1,Medium,471,401.01,65,46.2,50.8
U525,54,Male,8.0,5,Non-Vegetarian,9.5,Low,365,344.05,97,70.61,69.93
U526,54,Male,6.6,6,Non-Vegetarian,11.1,Low,131,313.86,66,57.62,59.55
U527,47,Female,6.4,1,Vegetarian,5.7,High,87,499.87,96,75.2,76.15
U528,37,Female,4.7,6,Vegetarian,1.8,Medium,4,429.36,47,51.56,46.93
U529,55,Male,6.9,5,Non-Vegetarian,1.4,Medium,92,243.21,98,100.0,100.0
U530,33,Female,6.6,10,Non-Vegetarian,6.4,Low,283,242.16,64,64.58,69.13
U531,39,Other,5.1,1,Vegetarian,11.8,Medium,7,447.78,85,63.23,65.28
U532,55,Male,10.0,6,Vegetarian,4.4,Medium,184,462.2,82,66.69,71.23
U533,27,Male,6.1,5,Vegetarian,9.2,Medium,87,538.04,66,34.99,37.74
U534,37,Female,9.1,4,Non-Vegetarian,8.2,Medium,422,458.95,84,59.97,64.47
U535,58,Female,9.4,5,Non-Vegetarian,4.2,Low,405,580.88,59,22.09,17.26
U536,19,Male,9.0,10,Vegetarian,2.1,Low,484,516.12,90,39.15,40.44
U537,20,Male,5.7,1,Non-Vegetarian,9.6,Low,74,581.91,44,13.54,11.91
U538,59,Female,5.8,8,Non-Vegetarian,8.0,Low,60,519.5,47,14.32,15.77
U539,25,Female,9.1,6,Vegetarian,8.0,High,469,556.62,76,40.05,40.29
U540,26,Male,8.0,10,Non-Vegetarian,4.7,High,129,319.72,64,75.08,77.79
U541,45,Male,6.9,5,Non-Vegetarian,11.6,Low,154,489.89,65,29.17,28.98
U542,38,Female,7.1,10,Non-Vegetarian,11.2,Low,333,325.73,95,58.95,63.2
U543,50,Female,7.1,6,Vegetarian,11.9,Medium,494,540.2,84,31.44,29.43
U544,51,Female,4.4,2,Non-Vegetarian,11.7,Low,323,290.24,79,66.92,64.28
U545,21,Male,8.3,4,Non-Vegetarian,11.4,Medium,203,551.99,43,21.94,18.73
U546,42,Female,7.9,2,Vegetarian,8.1,Medium,43,247.55,49,87.03,83.03
U547,49,Male,5.8,6,Non-Vegetarian,2.4,High,292,261.51,65,89.07,90.46
U548,29,Female,4.8,10,Non-Vegetarian,2.0,Medium,91,473.27,92,56.9,58.61
U549,19,Male,8.4,6,Non-Vegetarian,7.0,High,394,316.17,67,77.23,78.38
U550,29,Male,4.7,2,Vegetarian,8.6,High,426,557.3,58,30.1,33.77
U551,43,Female,8.5,3,Vegan,2.0,Low,0,395.28,77,75.62,79.34
U552,38,Female,8.2,9,Non-Vegetarian,2.1,Low,452,323.6,55,54.78,56.08
U553,54,Female,4.9,1,Non-Vegetarian,7.4,Medium,267,241.62,55,83.59,86.99
U554,53,Male,7.7,7,Non-Vegetarian,9.2,Low,315,298.45,68,60.56,63.04
U555,35,Female,7.7,8,Non-Vegetarian,3.7,Low,354,392.54,99,65.85,64.94
U556,41,Other,7.2,1,Non-Vegetarian,11.1,High,159,397.88,80,76.26,76.62
U557,47,Male,6.1,7,Non-Vegetarian,5.7,High,338,242.49,82,93.48,94.24
U558,34,Female,8.3,5,Non-Vegetarian,2.6,High,289,523.06,96,67.74,66.92
U559,33,Female,9.7,10,Vegetarian,10.9,Medium,210,348.67,69,60.24,62.33
U560,59,Male,4.1,1,Non-Vegetarian,10.5,High,413,202.89,72,94.38,94.93
U561,34,Male,7.4,2,Vegetarian,10.7,Low,186,266.08,76,79.68,84.19
U562,29,Male,7.1,5,Vegetarian,6.5,Medium,32,532.87,70,45.0,41.03
U563,44,Female,6.4,9,Non-Vegetarian,3.0,Low,212,554.94,48,12.57,10.57
U564,21,Male,8.2,2,Vegetarian,10.7,Low,335,230.65,57,74.71,76.31
U565,52,Female,9.0,9,Non-Vegetarian,7.0,Medium,388,322.41,85,75.5,79.84
U566,18,Female,5.2,7,Non-Vegetarian,5.6,Medium,265,482.16,60,37.34,40.07
U567,29,Female,6.8,6,Non-Vegetarian,4.3,Low,498,406.42,72,48.45,44.99
U568,46,Male,4.6,4,Non-Vegetarian,7.0,High,334,431.58,80,62.09,57.69
U569,25,Male,8.6,8,Non-Vegetarian,6.1,Medium,383,337.15,92,79.2,83.24
U570,25,Male,9.8,9,Vegetarian,3.8,High,49,539.99,83,56.42,53.84
U571,29,Male,9.8,6,Non-Vegetarian,4.8,High,314,362.08,74,80.77,76.14
U572,53,Male,4.4,5,Vegetarian,9.0,Low,453,563.36,45,0.0,0.0
U573,51,Female,9.9,2,Non-Vegetarian,6.9,Low,450,462.24,75,51.91,52.59
U574,53,Female,6.8,10,Non-Vegetarian,9.5,Low,461,330.46,40,30.05,29.14
U575,21,Female,7.7,6,Vegetarian,8.5,Medium,359,270.72,65,75.85,72.57
U576,28,Male,6.8,2,Non-Vegetarian,2.3,Low,84,334.62,97,92.2,89.34
U577,20,Male,8.6,1,Non-Vegetarian,7.8,Medium,467,411.41,80,70.59,68.0
U578,27,Female,6.6,9,Non-Vegetarian,7.6,High,479,236.44,44,66.81,63.04
U579,29,Female,5.2,10,Non-Vegetarian,5.0,Low,33,274.28,58,60.53,56.59
U580,26,Male,10.0,8,Non-Vegetarian,3.9,Low,173,460.52,76,50.94,52.31
U581,38,Male,9.4,5,Non-Vegetarian,8.8,Medium,92,221.77,49,86.3,88.43
U582,51,Male,4.1,4,Non-Vegetarian,8.7,Low,176,496.13,70,30.94,33.28
U583,39,Male,7.1,6,Non-Vegetarian,9.8,Low,217,499.28,40,14.95,14.35
U584,35,Female,9.1,4,Non-Vegetarian,9.0,Medium,389,225.09,79,95.9,90.97
U585,23,Other,5.0,7,Non-Vegetarian,10.3,Low,450,253.62,69,58.78,63.76
U586,42,Male,9.6,8,Vegetarian,11.9,Medium,293,266.12,64,72.14,77.09
U587,32,Female,6.8,7,Vegan,6.3,Low,362,445.06,66,36.73,40.57
U588,18,Male,6.0,10,Vegetarian,10.9,Low,369,285.88,71,51.12,47.14
U589,57,Female,9.4,8,Non-Vegetarian,11.2,Medium,102,511.6,64,35.69,36.73
U590,35,Male,7.1,8,Vegetarian,3.4,Medium,413,258.65,95,94.23,89.45
U591,48,Female,5.0,3,Non-Vegetarian,6.0,High,63,529.23,93,62.04,65.44
U592,37,Female,5.2,5,Non-Vegetarian,5.6,Medium,113,262.99,88,94.91,97.55
U593,42,Female,8.7,4,Vegan,7.1,Low,269,403.6,67,54.6,54.54
U594,50,Female,4.7,5,Non-Vegetarian,11.0,Medium,209,217.02,59,77.05,75.44
U595,27,Female,9.5,6,Non-Vegetarian,9.6,Medium,191,396.81,60,57.64,61.72
U596,46,Female,9.3,3,Vegetarian,10.4,Low,308,467.43,75,45.43,44.02
U597,36,Male,5.1,5,Non-Vegetarian,7.6,Medium,468,276.04,79,77.93,74.77
U598,45,Female,8.9,8,Non-Vegetarian,1.2,Low,180,262.62,71,83.13,84.45
U599,44,Male,5.1,8,Non-Vegetarian,1.8,Medium,245,274.9,67,79.28,81.66
U600,36,Female,5.1,1,Non-Vegetarian,1.7,Medium,419,268.2,75,95.07,95.65
U601,48,Female,4.1,10,Non-Vegetarian,5.5,Low,82,409.81,41,25.51,27.01
U602,52,Male,4.1,2,Vegan,5.7,Low,228,573.29,50,15.54,12.36
U603,31,Male,8.9,10,Vegetarian,6.6,Medium,294,393.77,96,69.39,71.38
U604,23,Male,7.4,6,Non-Vegetarian,6.3,Low,463,510.93,82,34.93,36.26
